id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_life_orientation_terminology_term_list_945,summary,opsomming / samevatting,iqoqa / isisongo,isishwankathelo,sifinyeto,isirhunyezo,tshobokanyo,kakaretšo,kgutsufatso / kakaretso,manweledzo,nkomiso / nkatsakanyo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_946,summative assessment,summatiewe assessering / sommerende assessering,ukuhlola okudidiyelwe,uvavanyo lolwazi / uviwo,luhlologcogca / luhlolosibutsiselo,ukuhlola ngokubuthelela,tlhatlhobotshobokanyo,tekolo ya mafelelo,tekolo e akaretsang,ndingoguṱe / asesimennde yo pfufhifhadzwaho,nhlelonkomiso / nhlelonkatsakanyo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_947,sunrise,sonsopkoms / sonop,ukuphuma kwelanga,ukuphuma kwelanga,kuphuma kwelilanga,ukuphuma kwelanga,tlhaboletsatsi,hlaba ga letšatši,ho tjhaba ha letsatsi,u bva ḓuvha,ku xa ka dyambu,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_948,sunset,sonsondergang / sononder,ukushona kwelanga,ukutshona kwelanga,kushona kwelilanga,ukutjhinga kwelanga,phirimoletsatsi,-subela ga letšatši,ho dikela ha letsatsi,tshikovhelelo / mathabama,ku pela ka dyambu,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_949,supper,aandete,isidlo sakusihlwa,isidlo sangokuhlwa / isophoro,kudla kwantsambama / kudla kwemalalo,ukudla kwentambama,dilalelo / dijo tsa maitsiboa,matena / dijo tša mantšiboa,dijo tsa mantsiboya / sophoro,tshilalelo,xilalelo / swakudya swa madyambu,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_950,support,onderhou / van die nodige voorsien,ukondla,xhasa,ondla,-ondla,tlamela,-hlokomela,-hlokomela,unḓa,hlayisa,verb,parental care,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_951,support sentence,ondersteuningsin / ondersteunende sin,umusho osekayo,isivakalisi esixhasayo / isivakalisi esisekelayo,umusho losekelako,umutjho osekelako,polelotshegetso / polelotlaleletso,lefoko la thekgo / lefoko la go fahlela,polelotlatsetso,fhungo ḽiḓadzisi,xivulwa xo seketela,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_952,surgery,chirurgie / sjirurgie,ukuhlinzwa,uqhaqho / utyando,kuhlindvwa,ukuhlinzwa,karo,puo,ho sehwa,muaro,vuhandzuri,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_953,surprise,verrassing,obekungalindelekile,isothuso / umangaliso,kumangala / kwetfuka,isimanga / ukurareka,kgagamatso,tlabego / semaka,makalo,tshimangadzo,xihlamariso,noun,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_954,survey,opname / ondersoek,ucwaningokuhlola / isaveyi,ukuhlola / isaveyi,luphandvo / luhlolo / kucwaninga / kupopola / kuhlwaya,ihlolombono / irhubhululo,tlhotlhomiso / patlisiso,tekolo,phuputso,ṱhoḓuluso,nkambisiso,noun,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_955,survey form,vraelys,ifomu locwaningokuhlola / ifomu lesaveyi,ifomu yokuhlola / ifomu yesaveyi,lifomu leluphandvo,iforomo lehlolombono / iforomo lerhubhululo,foromotlhotlhomiso / foromopatlisiso,foromo ya tekolo,foromo ya diphuputso,fomo ya ṱhoḓuluso,fomo ya nkambisiso,,market research,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_956,swampy area,moerasagtige gebied / moerasgebied,isidaka / ixhaphozi / ixobho,umgxobhozo / igxobho,lichaphoti / litete / sitete,icophozi / isitete,moraga / ditsobotla,mohlaka,mokgwabo,matzhavani,nhlangasi / switsevetseve / swibodlo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_957,swimming pool,swembad,isakhiwo sokubhukuda,idama lokudada / iqula lokudada,lidamu lekubhukusha,ubududelo,letangwanathumelo,letangwana la go rutha,letangwana la ho sesa,bambelo,tiva ro khidela,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_958,swimming stroke,swemslag,umnyakazokubhukuda,isimbo sokudada / isimbo sokuqubha,kushaya lidamu,umsikinyeko wokududa / umsikinyeko wokuthaya,sememiphašo / phašometsi,go rutha ka matsogo,moseso wa matsoho,tala,mugado,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_959,switchboard operator,skakelbordoperateur,umlawulizingcingo,uopharetha weswitshibhodi,umlawulitincingo,umlawulimitato / umdlulisimitato,molaolamegala,molaoladithelefomo,molaolamehala,mufhindulaṱhingo,mulawulatiqingho,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_960,symbolise,simboliseer,ukufanekisela,ukwenza umqondiso / bonisa,fanekisela,-fanekisela,kaya / kemisetso,-kaya,-bontsha ka letshwao,sumbedza,yimela / kombisa,verb,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_961,sympathy,simpatie / meegevoel / medelye,uzwelo,uvelwano,luvelo / sihawu / sihe,isirhawu / izwelo,kutlwelobotlhoko,lešoko / kwelobohloko,kutlwelobohloko / qenehelo,vhupfelavhuṱungu,ntwelavusiwana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_962,synagogue,sinagoge,isinagogi,isinagogo,isinagogo,isinagogo,senagoge,sinagoge,sinakgokge,sinagogo,sinagogo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_963,talent,talent / gawe,isiphiwo / ithalente,isiphiwo / italente,siphiwo / lithalenta,isiphiwo / ithalente,mpho / talente / neo,talente,talente,taḽente / vhukoni / mpho,talenta / nyiko,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_964,talented,talentvol / begaafd,onesiphiwo / onethalente,-nesiphiwo / -netalente,-nesiphiwo / -nelithalenta,-nesiphiwo / -nethalente,-filwe / -abetswe,-filwe talente / -filwe mpho,-nang le talente,-vhukoni / -mpho,ku va na talenta / ku va na nyiko,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_965,taunt,spot / uittart / treiter,ukuchukuluza,cunukisa / caphukisa,cala / chukuluta,-tlhorholoja / -rhuga,rumula / kwara,-kwera / -rumola,-qala / -qhokola,ṱokonya / levha,hlekula / nyemula,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_966,taxi,taxi / huurmotor,itekisi,iteksi,litekisi,iteksi,thekisi,thekesi,teksi,thekhisi,thekisi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_967,team,span,iqembu,iqela,licembu,isiqhema,setlhopha,sehlopha,sehlopha,thimu,xipanu,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_968,teenager,tiener / tienderjarige,ibhungu / itshitshi,ofikisayo,umuntfu lomusha,itlawu / ilija,thakatshesane,mofsa / moswa,motjha,muswa,mukondloandzidyi,,,,,,male / female,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_969,telephone conversation,telefoongesprek,ingxoxo ngocingo,incoko ngomnxeba / incoko ngefowuni,ingcoco ngelucingo,ukucoca ngomtato,puisanogala / motlotlogala,poledišano ka mogala,puisano ka mohala,nyambedzano nga luṱingo,mbulavurisano hi riqingho,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_970,telephone directory,telefoongids,ibhuku lezinombolo zezingcingo,incwadi yeenombolo zeminxeba / incwadi yeenombolo zefowuni,luhlutinombolo lwetincingo,ikombamphandemitato / umtlolonomboromtato,bukanomorogala,puku ya dinomoro tša megala,buka ya dinomoro tsa mehala,ndaedzaṱhingo,buku ya tinomboro ta tiqingho,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_971,telephone etiquette,telefoonetiket,imigomo yokuziphatha ocingweni,indlela yokuthetha emnxebeni / indlela yokuthetha efowunini,kusebentisa lucingo ngenhlonipho,ihlonipho yokukhuluma ngomtato,mokgwatirisogala,mokgwa wo mobotse wa go šomiša mogala,mokgwa wa ho bua mohaleng,kuambelekwae nga luṱingo,matirhiselonene ya riqingho,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_972,telephone message,telefoonboodskap,umyalezo wocingo,umyalezo womnxeba / umyalezo wefowuni,umlayeto ngelucingo,umlayezo womtato,molaetsagala,molaetša wa mogala,molaetsa wa mohala,mulaedza nga luṱingo,hungu ra riqingho,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_973,teller,teller / bankteller / kassier,uthela,ithela,ithela,ithela,mmalamadi / thelara,thelara,thelara,theḽara,thelara,,person,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_974,temple,tempel,ithempeli,itempile,lithempeli,ithempeli,tempele,tempele / ntlokgethwa,tempele,thembele / nnḓukhethwa,tempele,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_975,tempt,in die versoeking bring / verlei,ukuyenga,henda,linga,-linga,leka / raela,-leka,-leka,linga / edzisa,ringa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_976,tense,gespanne,omincile,-xhalaba / -nxunguphala / -bambeka,tfukile,-thukileko,-tsitsipane,-tšhoga / -se dudišege,-tsitsipaneng,tatisaho / shushaho / tshiimo,-chuhwa,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_977,terrible,vreeslik / verskriklik,indalavalo / indalangebhe / okubi,-oyikeka / -bi,-bi / -sabekako,-sabekako,mpe / maswe / tshosang,-go se kgahliše,-tshosang,tatisa / vhifhaho,chavisaka,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_978,terror,terreur,indalavalo / indalangebhe,ukoyikisa / ukugrogrisa,kwesabisa / kwetfusa,izenzo zokwesabisa,letshogo,letšhogo,tshabo,mushushedzo,nchavo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_979,tertiary industry / tertiary sector,tersiêre nywerheid / tersiêre sektor,imboni yezinsizakalo,amaziko onikezo-nkonzo,imboni letsengisa umkhicito,ibubulo elisezingeni eliphezulu / ibubulo lemisebenzi,madirelogolwane,intaseteri ya ditšweletšwa tša godimo,indasteri ya ditshebeletso,nḓowetshumo ya nṱha,vumakinkulu,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_980,tessellation,ruitwerk / ruitpatroon / mosaïekwerk,iphethinimpindwa,ipateni yeemilo,iphethini lephindvwaphindvwako / iphethini lephindziwe,ukwenziwa kwephetheni / umgwalophetheni,poeletsopopego / theseleišene / poeletsopaterone,makwala,ditema,ndovhololo ya tshivhumbeo,mbuyeleloxivumbeko,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_981,testicle / testis,testikel / saadbal / testis,isende,isende / ityhalarha / itapile / ityhalufa,lisendze,isende,lerete,lerete / lešete,lerete / lekwalata,tzhende / ḓasi / dzhende,kendze,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_982,test match,toetswedstryd,umdlalosivivinyo,umdlalo wovavanyo / umdlalo wezizwe ezibini,umdlaloluhlolo / umdlalosivivinyo,umdlalo wokuzihlola,motshamekoteko,papadi ya teko,papadi ya teko,mutambo wa ndingo,ntlangunkambelo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_983,tetanus,tetanus / klem-in-die-kaak,umhlathingqi,umhlathi-nkqi / uminxano-mihlathi / ukoma imihlathi / ithethanisi,umhlatsingci,ithethenasi / isifo semisipha yomhlathi / ubulwele bemisipha yomhlathi,thethenase,thethanase,thethenase,lutswiṋa / thethanasi,thethenasi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_984,thatch,dekgras / dekriet,uphahla lotshani,umfulelo wengca,luphahla lwetjani,umfulelo wotjani,bojangthulelo,bjang bja go rulela,marulelo a jwang,hatsi ha u fulela nnḓu,deke / byanyi bya tlhongwe,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_985,theatre agent,teateragent,ummelimlingisi,iarhente yomdlali weqonga,ummelithiyetha / i-ejenti yethiyetha,umjameli womdlalithiyetha,motlhankelaboarelo,moemedi wa sebapadi sa teatere,moemedi wa sebapadi sa thiyetha,zhendedzi ḽa thyetha,muyimelamutlangi wa le xitejini,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_986,theft,diefstal,ukweba,ukuba / ubusela,kuntjontja / kweba,ukweba,bogodu,bohodu,boshodu,vhuvhava / vhufobvu,vukhamba,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_987,therapist,terapeut,umelaphi,itheraphisti,umelulamisi,umelaphi / itheraphisti,moalafi,moalafi,therapiste,muthyeraphi,mutshunguri,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_988,thief,dief,isela,isela,lisela / sintjontji,isela,legodu,lehodu,leshodu,mbava / fobvu,khamba,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_989,thirsty,dors,onxaniwe / owomile,-nxaniweyo,-omile,-omileko,nyorwa / kgalega,-nyorilwego,-nyorilweng,-pfa ḓora / -omelwa,ku twa torha,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_990,thrifty,spaarsaam,ungoqo / iqonqela,-qonda-ndleko / -noqoqosho / -gogotya,-ongako,-ongako,somarela / ngamela,-seketšago,-baballang,vhusengedzi,-nhlayiso,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_991,tidy,netjies / ordelik,okunobunono,-cocekileyo / -cwangcisekileyo / -nobuhomba,-ngebunono / -ngebuchathazi,-hlwengileko / -buthekeliko / -hlwengekileko,bophepa / rulagane,-botswerere,-makgethe,-kuna,basa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_992,tilt,kantel,ukutshekisa,thambekisa / kekelisa,tjekisa,-tjhigamisa / -tjekisa,sekamisa / thulamisa,-kekema / -tšhekamediša,-sekamisa,tshingamisa / kunamisa,voyamisa,verb,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_993,time capsule,tydkapsule,inqolobane yamagugu,uvimba wengomso,silulumagugu / sicukatsisikhatsi / silondvolotamagugu,isimumathimagugu / isilulumagugu,letlotlokgopotsopaka,bolotelo / sešego,setshelasehopotso,mbulungelo ya zwa tsumbatshifhinga,khepisulu ya nkarhi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_994,tinned food / bottled food / canned food,ingemaakte kos / blikkieskos / ingelegde kos / geblikte kos,ukudla okusethinini,ukutya okunkonkxiweyo,kudla lokusesikoteleni,ukudla okukheniweko,dijobolekana,dijothitswaneng,dijo tsa makotikoti,zwiḽiwa zwa tshikoṱikoṱini,swakudya swa le xikoteleni / swakudya swa le thinini,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_995,tip,wenk,inhlebelo,ingcebiso / icebiso,kuncinta / kuhlebela / kuvusa,iseluleko / isiyeleliso,tsiboso,keletšo / tshedimišo,keletso,tsivhudzo,ku luma ndleve,noun,information,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_996,tired,moeg / uitgeput,ukukhathala,diniweyo,khatsala / dzinwa,-diniweko / -cobekileko,lapile,-lapa,-kgathala,-neta,-karhala,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_997,tobacco,tabak,ugwayi,icuba,imboza / ligwayi,itjhwala / igwayi,motsoko,motsoko,kwae,fola,fole,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_998,tolerance,verdraagsaamheid,ukubekezelelana,ukunyamezela / unyamezelo,kubeketela,ukubekezela,boitshoko / kgotlelelo,kgotlelelo,mamello,u konḓelela,ntiyiselo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_999,tonsil,mangel,ithansela,indimla / ithonisili / idlala,lidlala / lithonsela,idlala / ithonsela,dikodu,thaka,temetwane,thanga,xindzin'wana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1000,toothbrush,tandeborsel,isixubho,ibrashi yamazinyo,sicubho,ibhratjhi yamazinyo / itandabhosolo,segotlhameno,poratšhe ya meeno,borashe ba meno,bulatsho ya maṋo,burachi ya meno / xihlukuhlu,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1001,topic sentence,temasin / onderwerpsin,umushosihloko,isivakalisi esiyintloko,umusho losihloko,umutjho osihloko,matseno / polelotseno,lefoko legolo temaneng,polelo ya sehlooho,fhungothangeli,xivulwanhlokomhaka,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1002,Torah,Tora / Torah,iThora,iThora / incwadi yemithetho yenkolo yamaJuda,Ithora,i-Torah,Thora,Torah,Thora,Torah,Tora,,holiest object,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1003,totem,totem,ithothemu,isilo samathile / ithothem,luphawu lwesive,isibinwa / ithothemu,seano / tothemo,moeno,seboko,mutupo,thotheme,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1004,tourist,toeris,umvakashi,umkhenkethi,sivakashi,isivakatjhimbukeli,mojanala,moeti,mohahlaodi,muendelamashango,mupfhumba,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1005,town,dorp,idolobha,idolophu,lidolobha,idorobho,toropo,toropo,toropo,ḓorobo,doroba,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1006,track,pad / paadjie,indledlana,indledlana,indledlana,indledlana,tsela,tsela,tsela,nḓila,mpfutla,noun,road,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1007,trade,handel,uhwebo / ukuhweba,urhwebo,kutsengiselana / kuhweba,irhwebo,kgwebo,kgwebo,kgwebo,mbambadzo,bindzurisa / xaviselana,noun,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1008,traditional,tradisioneel,okosikompilo / okomdabu,-esithethe / -emveli / -esiko,-kwesintfu / -kwemdzabu,-kwesiko / -kwekolelo / -kwesintu,-moetlo,-setšo / setlogo,-moetlo,-maitele / -sialala,-ndhavuko,adjective,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1009,traditional African religion,tradisionele Afrika-godsdiens / tradisionele Afrika-religie,inkolo ngezomdabu zase-Afrika,inkolo yemveli yase-Afrika,inkholo yesintfu yase-Afrika,iKolo yesiNtu,tumelomeetlo ya Seaforika,tumelo ya Seafrika ya Setšo / tumelo ya Seafrika ya Setlogo,bodumedi ba Seafrika,vhurereli ha Tshiafrika,Vukhongeri bya Ndhavuko wa le Afrika,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1010,traditional clothes / traditional clothing,tradisionele kleredrag / tradisionele drag / tradisionele klere,imvunulo,isinxibo semveli / isinxibo sakwantu,imvunulo,ivunulo,diaparomoetlo,diaparo tša setšo / diaparo tša setlogo,diaparo tsa setso,zwiambaro zwa sialala,swiambalo swa ndhavuko,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1011,traditional story,tradisionele storie / tradisionele verhaal,ezendabuko,ibali lemveli,inganekwane,indabandabuko,tlhamane / naane,kanegelo ya setšo / kanegelo ya setlogo,tshomo,nganea ya sialala,xitori xa ndhavuko,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1012,traffic,verkeer,isiminyaminya sezimoto,izithuthi ezindleleni,kuphitsitela kwetimoto,ithrafigi,pharakano,sephethephethe,sephethephethe,vhuendi,swifambo leswi nga ku fambeni,,transport,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1013,traffic light / robot,verkeerslig / robot,irobhothi,irobhothi / iirobhothi,lirobothi,irobodo,mabonepharakano / roboto,roboto,roboto,roboto / luvhone lwa vhuendi,rhoboto,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1014,traffic officer / traffic policeman,verkeersbeampte / verkeerskonstabel,iphoyisa lomgwaqo,igosa lezendlela,liphohisa lemgwaco / sipitikopu,ipholisa lendlela / isipitikopo,motlhankelapharakano,molaolasephethephethe,molaolasephethephethe,muofisiri wa zwa vhuendi,xipitikopo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1015,traffic rule,verkeersreël,umthetho womgwaqo,umgaqo wezendlela,umtsetfo wemgwaco,umthetho wendlela,molaopharakano,molao wa tsela,molao wa tsela,mulayo wa zwa vhuendi,nawu wa gondzo / nawu wa patu,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1016,tragedy,tragedie / treurspel,imbangalusizi,intlekele / isehlo / isihelegu,imbangalusizi,ibangamatlhuwo,matlhotlhapelo / masisapelo,masetlapelo,terama ya masisapelo,ḽikhaulambilu,mhangu,,drama,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1017,train,trein,isitimela,uloliwe / itreyini,sitimela,isitimela,setimela / terene,terene / setimela,terene / tjhutjhumakgala,tshidimela,xitimela,noun,railways,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1018,transport / transportation,vervoer,ukuthutha,uthutho,kutfutsa,ukuthutha,thoro,tshepetšo,ho thotha,vhuendedzi,vutleketli,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1019,travel,reis,ukuhamba,hamba / thatha uhambo,vakasha / hamba,-khamba iindawo,tsamaya,-eta,-eta,-enda,endza,verb,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1020,traveller,reisiger,umhambi,umhambi,umhambi,umkhambiindawo,moeti / motsamai,moeti,motsamai,mudali / muendi,muendzi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1021,trench farming,voorboerdery,ukulima ngokwenkasa,ulimo ngemisele,kulima ngemisele,ukwenziwa kwemisele emasimini / ithelelelo ngomsele,temoforo,go lema ka mekero,temo ya diforo,u lima nga foro,ncheletomugero,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1022,tribe,stam,uhlanga,isizwe / uhlanga,luhlanga / sive,isizwe / isitjhaba,morafe,morafe,morabe,tshitshavha,rixaka,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1023,tricky,bedrieglik / moeilik / lastig,okuphicayo,-nzima / -xakayo / -qatha,-phicako,-lukhuni / -rarejako,matswakabele / mathaithai,-gakantšhago,-qhekellang,-vhukolikoli / -kanganyisaho,nonon’hwa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1024,trip,uitstappie,uhambo,uhambo,luhambo,ikhambo,leeto,leeto,leeto,lwendo,rendzo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1025,triple jump,driesprong,ugxumantathu,itripulijampu / utsibakathathu,kweca katsatfu,umgijimo wokweqa kathathu / i-triple jump,motlologararo,motabogo wa dikgato tše tharo,tripolejampo,nzambo ya maga mararu,ntlulo wa nghimanharhu / ntlulo wa gozanharhu,,athletics,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1026,trouble,kwelling / probleem,inkinga,inkathazo / ingxaki,inkinga,umraro / ikinga,bothata / matshwenyego,bothata,kgathatso,khakhathi,xiphiqo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1027,trust,vertrou,ukwethemba,themba,tsemba,-themba / -kholwa,tshepa / ikanya,-holofela,-tshepa,fulufhela,tshemba,verb,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1028,tuck shop,snoepwinkel / snoepie,isphaza / isitologijima,isirhoxo / isipaza / itakishophu,spaza / sitodlwana,ikhefana / isitodlwana,khefi,thakešopo,khefi / thakshopo,tshimauswu,xiphaza,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_1029,twenty-first birthday,een-en-twintigste verjaarsdag,usuku lokuzalwa lweminyaka engamashumi amabilinanye,usuku lokuzalwa lokugqiba iminyaka engashumi amabini ananye,lusuku lwekuhlanganisa iminyaka lengemashumi lamabili nalunye,ilanga lamabeletho leminyaka ematjhumi amabili nalinye,letsatsitsalo la dingwagamasomepedinngwe,letšatši la matswalo la mengwaga ye masomepeditee,letsatsi la tswalo la dilemo tse mashome a mabedi a motso o mong,ḓuvha ḽa mabebo ḽa miṅwaha ya fumbili thihi,siku ro velekiwa ra lembe ra vumakumembirhin'we,,,,,,,,,,,,,,,,,,,,,,
